#Step KinEng PotEng TotEng E_pair c_erodrod E_bond E_angle Press Temp Lx Volume 
  180000    1.0613762    13.434529    14.495905   -5.0889349   -4.6001814    18.497977  0.025487044  0.064852507   0.70767258    20.315196    8384.2278 
  181000    1.0507585    13.434211     14.48497   -5.0838609     -4.59279    18.492112  0.025959757  0.014247732   0.70059324    20.325453    8396.9331 
  182000    1.0386318    13.413034    14.451666   -5.0985151   -4.6060866    18.486435  0.025114113   -0.1508656   0.69250777    20.317926    8387.6074 
  183000    1.0443859    13.428119    14.472505    -5.096913     -4.60601    18.496901  0.028131044  -0.24993606   0.69634431    20.310801    8378.7875 
  184000    1.0603224    13.434293    14.494616   -5.0926199   -4.6017009    18.501305  0.025608245   0.25495417      0.70697    20.303788    8370.1104 
  185000    1.0660585     13.44519    14.511248   -5.0782457   -4.5901939     18.49709  0.026345218   0.12852003   0.71079449    20.311433    8379.5698 
  186000    1.0579705    13.423953    14.481923   -5.0982353   -4.6031825    18.496106  0.026081826    0.2552807   0.70540183    20.289777    8352.7954 
  187000    1.0532279    13.412543    14.465771   -5.1068171   -4.6150601    18.494118   0.02524302  -0.09852031   0.70223971    20.297564    8362.4153 
  188000    1.0205645    13.418851    14.439415   -5.0959066   -4.6047085    18.488948  0.025809295  0.031480665   0.68046139      20.3194    8389.4332 
  189000    1.0449853    13.428307    14.473292   -5.0880892    -4.592858    18.490097  0.026299078 -0.012450063   0.69674395    20.327209    8399.1095 
  190000    1.0512153    13.424334    14.475549   -5.0990985   -4.6083479    18.498254  0.025178256  0.048526586   0.70089781    20.312581    8380.9899 
  191000    1.0488096    13.393685    14.442494   -5.1237767   -4.6294335    18.492815   0.02464665   0.10312948    0.6992938    20.286452    8348.6889 
  192000    1.0564988    13.382721    14.439219   -5.1386581   -4.6410868    18.493589  0.027789474   0.11695684   0.70442058    20.274426      8333.85 
  193000    1.0556413     13.40846    14.464101   -5.1164506    -4.616953    18.497559  0.027351284 -0.083852062   0.70384884    20.287848     8350.413 
  194000    1.0487662    13.422923     14.47169   -5.0997607   -4.6066689    18.496769  0.025915602 -0.065718834   0.69926487    20.315322    8384.3836 
  195000    1.0516193     13.43494     14.48656   -5.0857631   -4.5921261    18.495245   0.02545812   0.13039188   0.70116719    20.320245    8390.4802 
  196000     1.042737    13.420972    14.463709   -5.1014132   -4.6076101    18.496922   0.02546302   0.10755894   0.69524489    20.304114    8370.5139 
  197000    1.0360213    13.426918    14.462939   -5.0918417   -4.5994625    18.494735  0.024024232 -0.0072401986   0.69076722    20.310054    8377.8625 
